Leaf,Variable,Variable_level,Coverage_number,Classification,Coverage_rate,Probability_Readmission
1614,SRG_Desc,54 Non Subspecialty Surgery,960,1,0.005688316,0.433333333
1614,SRG_Desc,46 Neurosurgery,960,1,0.005688316,0.433333333
1614,SRG_Desc,86 Palliative Care,960,1,0.005688316,0.433333333
1614,SRG_Desc,24 Respiratory Medicine,960,1,0.005688316,0.433333333
1614,SRG_Desc,53 Vascular Surgery,960,1,0.005688316,0.433333333
1614,SRG_Desc,52 Urology,960,1,0.005688316,0.433333333
1614,Age,26,960,1,0.005688316,0.433333333
1614,Age,89,960,1,0.005688316,0.433333333
1614,Age,24,960,1,0.005688316,0.433333333
1614,Age,23,960,1,0.005688316,0.433333333
1614,Age,21,960,1,0.005688316,0.433333333
1614,Age,95,960,1,0.005688316,0.433333333
1614,Age,12,960,1,0.005688316,0.433333333
1614,Age,17,960,1,0.005688316,0.433333333
1614,Age,7,960,1,0.005688316,0.433333333
1614,Age,34,960,1,0.005688316,0.433333333
1614,Age,9,960,1,0.005688316,0.433333333
1614,Age,36,960,1,0.005688316,0.433333333
1614,Age,29,960,1,0.005688316,0.433333333
1614,Age,52,960,1,0.005688316,0.433333333
1614,Age,38,960,1,0.005688316,0.433333333
1614,Age,49,960,1,0.005688316,0.433333333
1614,Age,54,960,1,0.005688316,0.433333333
1614,Age,51,960,1,0.005688316,0.433333333
1614,Age,59,960,1,0.005688316,0.433333333
1614,Age,48,960,1,0.005688316,0.433333333
1614,Age,70,960,1,0.005688316,0.433333333
1614,Age,45,960,1,0.005688316,0.433333333
1614,Age,43,960,1,0.005688316,0.433333333
1614,Age,37,960,1,0.005688316,0.433333333
1614,Age,67,960,1,0.005688316,0.433333333
1614,Age,44,960,1,0.005688316,0.433333333
1614,Age,66,960,1,0.005688316,0.433333333
1614,Age,64,960,1,0.005688316,0.433333333
1614,Age,33,960,1,0.005688316,0.433333333
1614,Age,5,960,1,0.005688316,0.433333333
1614,Age,0,960,1,0.005688316,0.433333333
1614,LOS,32,960,1,0.005688316,0.433333333
1614,LOS,6,960,1,0.005688316,0.433333333
1614,LOS,27,960,1,0.005688316,0.433333333
1614,LOS,15,960,1,0.005688316,0.433333333
1614,LOS,19,960,1,0.005688316,0.433333333
1614,LOS,17,960,1,0.005688316,0.433333333
1614,LOS,3,960,1,0.005688316,0.433333333
1614,LOS,23,960,1,0.005688316,0.433333333
1614,LOS,2,960,1,0.005688316,0.433333333
1614,LOS,18,960,1,0.005688316,0.433333333
1614,LOS,12,960,1,0.005688316,0.433333333
1614,LOS,4,960,1,0.005688316,0.433333333
1614,LOS,16,960,1,0.005688316,0.433333333
1614,LOS,35,960,1,0.005688316,0.433333333
1614,HadPPH,Not Given,960,1,0.005688316,0.433333333
1614,Facility_ID,L212,960,1,0.005688316,0.433333333
1614,Facility_ID,M210,960,1,0.005688316,0.433333333
1614,Facility_ID,R206,960,1,0.005688316,0.433333333
1614,Facility_ID,L226,960,1,0.005688316,0.433333333
1614,Facility_ID,M209,960,1,0.005688316,0.433333333
1614,Facility_ID,N204,960,1,0.005688316,0.433333333
1614,Facility_ID,R216,960,1,0.005688316,0.433333333
1614,Facility_ID,R205,960,1,0.005688316,0.433333333
1614,Facility_ID,M712,960,1,0.005688316,0.433333333
1614,Facility_ID,M207,960,1,0.005688316,0.433333333
1614,Facility_ID,R708,960,1,0.005688316,0.433333333
1614,Facility_ID,R218,960,1,0.005688316,0.433333333
1614,Facility_ID,R710,960,1,0.005688316,0.433333333
1614,Facility_ID,M204,960,1,0.005688316,0.433333333
1615,SRG_Desc,11 Cardiology,185,2,0.001096186,0.594594595
1615,SRG_Desc,54 Non Subspecialty Surgery,185,2,0.001096186,0.594594595
1615,SRG_Desc,53 Vascular Surgery,185,2,0.001096186,0.594594595
1615,SRG_Desc,86 Palliative Care,185,2,0.001096186,0.594594595
1615,SRG_Desc,15 Gastroenterology,185,2,0.001096186,0.594594595
1615,SRG_Desc,52 Urology,185,2,0.001096186,0.594594595
1615,SRG_Desc,12 Interventional Cardiology,185,2,0.001096186,0.594594595
1615,SRG_Desc,27 Non Subspecialty Medicine,185,2,0.001096186,0.594594595
1615,SRG_Desc,21 Neurology,185,2,0.001096186,0.594594595
1615,SRG_Desc,46 Neurosurgery,185,2,0.001096186,0.594594595
1615,SRG_Desc,24 Respiratory Medicine,185,2,0.001096186,0.594594595
1615,Age,67,185,2,0.001096186,0.594594595
1615,Age,5,185,2,0.001096186,0.594594595
1615,Age,0,185,2,0.001096186,0.594594595
1615,Age,66,185,2,0.001096186,0.594594595
1615,Age,23,185,2,0.001096186,0.594594595
1615,Age,70,185,2,0.001096186,0.594594595
1615,Age,33,185,2,0.001096186,0.594594595
1615,Age,64,185,2,0.001096186,0.594594595
1615,Age,21,185,2,0.001096186,0.594594595
1615,Age,38,185,2,0.001096186,0.594594595
1615,Age,44,185,2,0.001096186,0.594594595
1615,Age,12,185,2,0.001096186,0.594594595
1615,Age,89,185,2,0.001096186,0.594594595
1615,Age,43,185,2,0.001096186,0.594594595
1615,Age,9,185,2,0.001096186,0.594594595
1615,Age,24,185,2,0.001096186,0.594594595
1615,Age,36,185,2,0.001096186,0.594594595
1615,Age,37,185,2,0.001096186,0.594594595
1615,Age,7,185,2,0.001096186,0.594594595
1615,Age,17,185,2,0.001096186,0.594594595
1615,Age,59,185,2,0.001096186,0.594594595
1615,Age,26,185,2,0.001096186,0.594594595
1615,Age,95,185,2,0.001096186,0.594594595
1615,Age,45,185,2,0.001096186,0.594594595
1615,Age,29,185,2,0.001096186,0.594594595
1615,Age,49,185,2,0.001096186,0.594594595
1615,Age,54,185,2,0.001096186,0.594594595
1615,Age,48,185,2,0.001096186,0.594594595
1615,Age,34,185,2,0.001096186,0.594594595
1615,Age,52,185,2,0.001096186,0.594594595
1615,Age,51,185,2,0.001096186,0.594594595
1615,LOS,21,185,2,0.001096186,0.594594595
1615,LOS,29,185,2,0.001096186,0.594594595
1615,LOS,40,185,2,0.001096186,0.594594595
1615,LOS,13,185,2,0.001096186,0.594594595
1615,LOS,25,185,2,0.001096186,0.594594595
1615,LOS,11,185,2,0.001096186,0.594594595
1615,LOS,9,185,2,0.001096186,0.594594595
1615,LOS,26,185,2,0.001096186,0.594594595
1615,LOS,7,185,2,0.001096186,0.594594595
1615,LOS,10,185,2,0.001096186,0.594594595
1615,LOS,22,185,2,0.001096186,0.594594595
1615,LOS,8,185,2,0.001096186,0.594594595
1615,LOS,20,185,2,0.001096186,0.594594595
1615,LOS,5,185,2,0.001096186,0.594594595
1615,LOS,14,185,2,0.001096186,0.594594595
1615,HadPPH,Not Given,185,2,0.001096186,0.594594595
1615,Facility_ID,R708,185,2,0.001096186,0.594594595
1615,Facility_ID,R205,185,2,0.001096186,0.594594595
1615,Facility_ID,R218,185,2,0.001096186,0.594594595
1615,Facility_ID,M204,185,2,0.001096186,0.594594595
1615,Facility_ID,M712,185,2,0.001096186,0.594594595
1615,Facility_ID,R710,185,2,0.001096186,0.594594595
1615,Facility_ID,M207,185,2,0.001096186,0.594594595
1615,Facility_ID,L226,185,2,0.001096186,0.594594595
1615,Facility_ID,M209,185,2,0.001096186,0.594594595
1615,Facility_ID,R206,185,2,0.001096186,0.594594595
1615,Facility_ID,R216,185,2,0.001096186,0.594594595
1615,Facility_ID,L212,185,2,0.001096186,0.594594595
1615,Facility_ID,M210,185,2,0.001096186,0.594594595
1615,Facility_ID,N204,185,2,0.001096186,0.594594595
404,SRG_Desc,24 Respiratory Medicine,89,1,0.000527354,0.06741573
404,SRG_Desc,43 Colorectal Surgery,89,1,0.000527354,0.06741573
404,SRG_Desc,25 Rheumatology,89,1,0.000527354,0.06741573
404,SRG_Desc,62 Extensive Burns,89,1,0.000527354,0.06741573
404,SRG_Desc,54 Non Subspecialty Surgery,89,1,0.000527354,0.06741573
404,SRG_Desc,22 Renal Medicine,89,1,0.000527354,0.06741573
404,SRG_Desc,52 Urology,89,1,0.000527354,0.06741573
404,SRG_Desc,26 Pain Management,89,1,0.000527354,0.06741573
404,SRG_Desc,27 Non Subspecialty Medicine,89,1,0.000527354,0.06741573
404,SRG_Desc,46 Neurosurgery,89,1,0.000527354,0.06741573
404,SRG_Desc,73 Qualified Neonate,89,1,0.000527354,0.06741573
404,SRG_Desc,14 Endocrinology,89,1,0.000527354,0.06741573
404,SRG_Desc,20 Chemotherapy,89,1,0.000527354,0.06741573
404,SRG_Desc,53 Vascular Surgery,89,1,0.000527354,0.06741573
404,SRG_Desc,99 Unallocated,89,1,0.000527354,0.06741573
404,SRG_Desc,86 Palliative Care,89,1,0.000527354,0.06741573
404,SRG_Desc,18 Immunology and Infections,89,1,0.000527354,0.06741573
404,SRG_Desc,11 Cardiology,89,1,0.000527354,0.06741573
404,SRG_Desc,13 Dermatology,89,1,0.000527354,0.06741573
404,SRG_Desc,15 Gastroenterology,89,1,0.000527354,0.06741573
404,SRG_Desc,83 Psychiatry - Non Acute,89,1,0.000527354,0.06741573
404,SRG_Desc,12 Interventional Cardiology,89,1,0.000527354,0.06741573
404,SRG_Desc,21 Neurology,89,1,0.000527354,0.06741573
404,Age,71,89,1,0.000527354,0.06741573
404,Age,74,89,1,0.000527354,0.06741573
404,Age,83,89,1,0.000527354,0.06741573
404,Age,93,89,1,0.000527354,0.06741573
404,Age,72,89,1,0.000527354,0.06741573
404,Age,91,89,1,0.000527354,0.06741573
404,Age,102,89,1,0.000527354,0.06741573
404,Age,61,89,1,0.000527354,0.06741573
404,Age,73,89,1,0.000527354,0.06741573
404,Age,78,89,1,0.000527354,0.06741573
404,Age,32,89,1,0.000527354,0.06741573
404,Age,88,89,1,0.000527354,0.06741573
404,Age,39,89,1,0.000527354,0.06741573
404,Age,16,89,1,0.000527354,0.06741573
404,Age,62,89,1,0.000527354,0.06741573
404,Age,56,89,1,0.000527354,0.06741573
404,Age,65,89,1,0.000527354,0.06741573
404,Age,77,89,1,0.000527354,0.06741573
404,Age,76,89,1,0.000527354,0.06741573
404,LOS,343,89,1,0.000527354,0.06741573
404,LOS,562,89,1,0.000527354,0.06741573
404,LOS,272,89,1,0.000527354,0.06741573
404,LOS,7,89,1,0.000527354,0.06741573
404,LOS,1453,89,1,0.000527354,0.06741573
404,LOS,23,89,1,0.000527354,0.06741573
404,LOS,337,89,1,0.000527354,0.06741573
404,LOS,19,89,1,0.000527354,0.06741573
404,LOS,27,89,1,0.000527354,0.06741573
404,LOS,253,89,1,0.000527354,0.06741573
404,LOS,105,89,1,0.000527354,0.06741573
404,LOS,22,89,1,0.000527354,0.06741573
404,LOS,57,89,1,0.000527354,0.06741573
404,LOS,21,89,1,0.000527354,0.06741573
404,LOS,573,89,1,0.000527354,0.06741573
404,LOS,25,89,1,0.000527354,0.06741573
404,LOS,28,89,1,0.000527354,0.06741573
404,LOS,109,89,1,0.000527354,0.06741573
404,LOS,95,89,1,0.000527354,0.06741573
404,LOS,946,89,1,0.000527354,0.06741573
404,LOS,3,89,1,0.000527354,0.06741573
404,LOS,856,89,1,0.000527354,0.06741573
404,LOS,5,89,1,0.000527354,0.06741573
404,LOS,487,89,1,0.000527354,0.06741573
404,LOS,51,89,1,0.000527354,0.06741573
404,LOS,169,89,1,0.000527354,0.06741573
404,LOS,58,89,1,0.000527354,0.06741573
404,LOS,527,89,1,0.000527354,0.06741573
404,LOS,402,89,1,0.000527354,0.06741573
404,LOS,1485,89,1,0.000527354,0.06741573
404,LOS,97,89,1,0.000527354,0.06741573
404,LOS,112,89,1,0.000527354,0.06741573
404,LOS,26,89,1,0.000527354,0.06741573
404,LOS,69,89,1,0.000527354,0.06741573
404,LOS,55,89,1,0.000527354,0.06741573
404,LOS,224,89,1,0.000527354,0.06741573
404,LOS,89,89,1,0.000527354,0.06741573
404,LOS,955,89,1,0.000527354,0.06741573
404,LOS,2,89,1,0.000527354,0.06741573
404,LOS,29,89,1,0.000527354,0.06741573
404,LOS,111,89,1,0.000527354,0.06741573
404,LOS,472,89,1,0.000527354,0.06741573
404,LOS,469,89,1,0.000527354,0.06741573
404,LOS,56,89,1,0.000527354,0.06741573
404,LOS,62,89,1,0.000527354,0.06741573
404,LOS,1157,89,1,0.000527354,0.06741573
404,LOS,103,89,1,0.000527354,0.06741573
404,LOS,116,89,1,0.000527354,0.06741573
404,LOS,120,89,1,0.000527354,0.06741573
404,LOS,64,89,1,0.000527354,0.06741573
404,LOS,229,89,1,0.000527354,0.06741573
404,LOS,10,89,1,0.000527354,0.06741573
404,LOS,82,89,1,0.000527354,0.06741573
404,LOS,214,89,1,0.000527354,0.06741573
404,LOS,8,89,1,0.000527354,0.06741573
404,LOS,9,89,1,0.000527354,0.06741573
404,LOS,1100,89,1,0.000527354,0.06741573
404,LOS,66,89,1,0.000527354,0.06741573
404,LOS,59,89,1,0.000527354,0.06741573
404,LOS,2565,89,1,0.000527354,0.06741573
404,LOS,1118,89,1,0.000527354,0.06741573
404,LOS,182,89,1,0.000527354,0.06741573
404,LOS,528,89,1,0.000527354,0.06741573
404,LOS,102,89,1,0.000527354,0.06741573
404,LOS,977,89,1,0.000527354,0.06741573
404,LOS,80,89,1,0.000527354,0.06741573
404,LOS,77,89,1,0.000527354,0.06741573
404,LOS,79,89,1,0.000527354,0.06741573
404,LOS,13,89,1,0.000527354,0.06741573
404,LOS,274,89,1,0.000527354,0.06741573
404,LOS,866,89,1,0.000527354,0.06741573
404,LOS,100,89,1,0.000527354,0.06741573
404,LOS,962,89,1,0.000527354,0.06741573
404,LOS,75,89,1,0.000527354,0.06741573
404,LOS,72,89,1,0.000527354,0.06741573
404,LOS,76,89,1,0.000527354,0.06741573
404,LOS,213,89,1,0.000527354,0.06741573
404,LOS,39,89,1,0.000527354,0.06741573
404,LOS,33,89,1,0.000527354,0.06741573
404,LOS,35,89,1,0.000527354,0.06741573
404,LOS,78,89,1,0.000527354,0.06741573
404,LOS,12,89,1,0.000527354,0.06741573
404,LOS,37,89,1,0.000527354,0.06741573
404,LOS,2273,89,1,0.000527354,0.06741573
404,LOS,20,89,1,0.000527354,0.06741573
404,LOS,452,89,1,0.000527354,0.06741573
404,LOS,93,89,1,0.000527354,0.06741573
404,LOS,87,89,1,0.000527354,0.06741573
404,LOS,492,89,1,0.000527354,0.06741573
404,LOS,31,89,1,0.000527354,0.06741573
404,LOS,32,89,1,0.000527354,0.06741573
404,LOS,823,89,1,0.000527354,0.06741573
404,LOS,547,89,1,0.000527354,0.06741573
404,LOS,410,89,1,0.000527354,0.06741573
404,LOS,71,89,1,0.000527354,0.06741573
404,LOS,18,89,1,0.000527354,0.06741573
404,LOS,2354,89,1,0.000527354,0.06741573
404,LOS,36,89,1,0.000527354,0.06741573
404,LOS,434,89,1,0.000527354,0.06741573
404,LOS,1555,89,1,0.000527354,0.06741573
404,LOS,40,89,1,0.000527354,0.06741573
404,LOS,1706,89,1,0.000527354,0.06741573
404,LOS,4,89,1,0.000527354,0.06741573
404,LOS,591,89,1,0.000527354,0.06741573
404,LOS,11,89,1,0.000527354,0.06741573
404,LOS,14,89,1,0.000527354,0.06741573
404,LOS,786,89,1,0.000527354,0.06741573
404,LOS,538,89,1,0.000527354,0.06741573
404,LOS,440,89,1,0.000527354,0.06741573
404,LOS,167,89,1,0.000527354,0.06741573
404,LOS,1934,89,1,0.000527354,0.06741573
404,LOS,46,89,1,0.000527354,0.06741573
404,LOS,159,89,1,0.000527354,0.06741573
404,LOS,17,89,1,0.000527354,0.06741573
404,LOS,828,89,1,0.000527354,0.06741573
404,LOS,1321,89,1,0.000527354,0.06741573
404,LOS,1334,89,1,0.000527354,0.06741573
404,LOS,240,89,1,0.000527354,0.06741573
404,LOS,47,89,1,0.000527354,0.06741573
404,LOS,133,89,1,0.000527354,0.06741573
404,LOS,1355,89,1,0.000527354,0.06741573
404,LOS,232,89,1,0.000527354,0.06741573
404,LOS,246,89,1,0.000527354,0.06741573
404,LOS,245,89,1,0.000527354,0.06741573
404,LOS,151,89,1,0.000527354,0.06741573
404,LOS,6,89,1,0.000527354,0.06741573
404,LOS,15,89,1,0.000527354,0.06741573
404,LOS,48,89,1,0.000527354,0.06741573
404,LOS,16,89,1,0.000527354,0.06741573
404,LOS,1985,89,1,0.000527354,0.06741573
404,LOS,1263,89,1,0.000527354,0.06741573
404,LOS,1292,89,1,0.000527354,0.06741573
404,LOS,1312,89,1,0.000527354,0.06741573
404,LOS,134,89,1,0.000527354,0.06741573
404,LOS,50,89,1,0.000527354,0.06741573
404,LOS,1286,89,1,0.000527354,0.06741573
404,LOS,129,89,1,0.000527354,0.06741573
404,HadPPH,Not Given,89,1,0.000527354,0.06741573
404,Facility_ID,R708,89,1,0.000527354,0.06741573
404,Facility_ID,M703,89,1,0.000527354,0.06741573
404,Facility_ID,R710,89,1,0.000527354,0.06741573
404,Facility_ID,R713,89,1,0.000527354,0.06741573
404,Facility_ID,M210,89,1,0.000527354,0.06741573
404,Facility_ID,M212,89,1,0.000527354,0.06741573
810,SRG_Desc,12 Interventional Cardiology,64,1,0.000379221,0.171875
810,SRG_Desc,15 Gastroenterology,64,1,0.000379221,0.171875
810,SRG_Desc,99 Unallocated,64,1,0.000379221,0.171875
810,SRG_Desc,43 Colorectal Surgery,64,1,0.000379221,0.171875
810,SRG_Desc,46 Neurosurgery,64,1,0.000379221,0.171875
810,SRG_Desc,27 Non Subspecialty Medicine,64,1,0.000379221,0.171875
810,SRG_Desc,26 Pain Management,64,1,0.000379221,0.171875
810,SRG_Desc,54 Non Subspecialty Surgery,64,1,0.000379221,0.171875
810,SRG_Desc,20 Chemotherapy,64,1,0.000379221,0.171875
810,SRG_Desc,21 Neurology,64,1,0.000379221,0.171875
810,SRG_Desc,73 Qualified Neonate,64,1,0.000379221,0.171875
810,SRG_Desc,22 Renal Medicine,64,1,0.000379221,0.171875
810,SRG_Desc,25 Rheumatology,64,1,0.000379221,0.171875
810,SRG_Desc,14 Endocrinology,64,1,0.000379221,0.171875
810,SRG_Desc,86 Palliative Care,64,1,0.000379221,0.171875
810,SRG_Desc,62 Extensive Burns,64,1,0.000379221,0.171875
810,SRG_Desc,83 Psychiatry - Non Acute,64,1,0.000379221,0.171875
810,SRG_Desc,11 Cardiology,64,1,0.000379221,0.171875
810,SRG_Desc,53 Vascular Surgery,64,1,0.000379221,0.171875
810,SRG_Desc,52 Urology,64,1,0.000379221,0.171875
810,SRG_Desc,13 Dermatology,64,1,0.000379221,0.171875
810,SRG_Desc,18 Immunology and Infections,64,1,0.000379221,0.171875
810,SRG_Desc,24 Respiratory Medicine,64,1,0.000379221,0.171875
810,Age,69,64,1,0.000379221,0.171875
810,Age,84,64,1,0.000379221,0.171875
810,Age,90,64,1,0.000379221,0.171875
810,Age,58,64,1,0.000379221,0.171875
810,Age,81,64,1,0.000379221,0.171875
810,Age,86,64,1,0.000379221,0.171875
810,Age,53,64,1,0.000379221,0.171875
810,Age,92,64,1,0.000379221,0.171875
810,Age,82,64,1,0.000379221,0.171875
810,Age,94,64,1,0.000379221,0.171875
810,Age,68,64,1,0.000379221,0.171875
810,Age,47,64,1,0.000379221,0.171875
810,Age,87,64,1,0.000379221,0.171875
810,Age,80,64,1,0.000379221,0.171875
810,Age,57,64,1,0.000379221,0.171875
810,Age,63,64,1,0.000379221,0.171875
810,Age,50,64,1,0.000379221,0.171875
810,Age,85,64,1,0.000379221,0.171875
810,Age,79,64,1,0.000379221,0.171875
810,Age,75,64,1,0.000379221,0.171875
810,LOS,40,64,1,0.000379221,0.171875
810,LOS,62,64,1,0.000379221,0.171875
810,LOS,22,64,1,0.000379221,0.171875
810,LOS,13,64,1,0.000379221,0.171875
810,LOS,17,64,1,0.000379221,0.171875
810,LOS,47,64,1,0.000379221,0.171875
810,LOS,27,64,1,0.000379221,0.171875
810,LOS,31,64,1,0.000379221,0.171875
810,LOS,3,64,1,0.000379221,0.171875
810,LOS,102,64,1,0.000379221,0.171875
810,LOS,10,64,1,0.000379221,0.171875
810,LOS,9,64,1,0.000379221,0.171875
810,LOS,35,64,1,0.000379221,0.171875
810,LOS,50,64,1,0.000379221,0.171875
810,LOS,33,64,1,0.000379221,0.171875
810,LOS,8,64,1,0.000379221,0.171875
810,LOS,18,64,1,0.000379221,0.171875
810,LOS,11,64,1,0.000379221,0.171875
810,LOS,12,64,1,0.000379221,0.171875
810,LOS,32,64,1,0.000379221,0.171875
810,HadPPH,Not Given,64,1,0.000379221,0.171875
810,Facility_ID,R710,64,1,0.000379221,0.171875
810,Facility_ID,R708,64,1,0.000379221,0.171875
810,Facility_ID,R713,64,1,0.000379221,0.171875
810,Facility_ID,M703,64,1,0.000379221,0.171875
810,Facility_ID,M212,64,1,0.000379221,0.171875
810,Facility_ID,M210,64,1,0.000379221,0.171875
1622,SRG_Desc,24 Respiratory Medicine,78,1,0.000462176,0.41025641
1622,SRG_Desc,15 Gastroenterology,78,1,0.000462176,0.41025641
1622,SRG_Desc,86 Palliative Care,78,1,0.000462176,0.41025641
1622,SRG_Desc,21 Neurology,78,1,0.000462176,0.41025641
1622,Age,68,78,1,0.000462176,0.41025641
1622,Age,53,78,1,0.000462176,0.41025641
1622,Age,50,78,1,0.000462176,0.41025641
1622,Age,92,78,1,0.000462176,0.41025641
1622,Age,85,78,1,0.000462176,0.41025641
1622,Age,90,78,1,0.000462176,0.41025641
1622,Age,63,78,1,0.000462176,0.41025641
1622,Age,79,78,1,0.000462176,0.41025641
1622,Age,75,78,1,0.000462176,0.41025641
1622,Age,58,78,1,0.000462176,0.41025641
1622,Age,57,78,1,0.000462176,0.41025641
1622,Age,94,78,1,0.000462176,0.41025641
1622,Age,80,78,1,0.000462176,0.41025641
1622,Age,84,78,1,0.000462176,0.41025641
1622,Age,87,78,1,0.000462176,0.41025641
1622,Age,47,78,1,0.000462176,0.41025641
1622,Age,82,78,1,0.000462176,0.41025641
1622,Age,69,78,1,0.000462176,0.41025641
1622,Age,86,78,1,0.000462176,0.41025641
1622,Age,81,78,1,0.000462176,0.41025641
1622,LOS,51,78,1,0.000462176,0.41025641
1622,LOS,25,78,1,0.000462176,0.41025641
1622,LOS,15,78,1,0.000462176,0.41025641
1622,LOS,36,78,1,0.000462176,0.41025641
1622,LOS,26,78,1,0.000462176,0.41025641
1622,LOS,19,78,1,0.000462176,0.41025641
1622,LOS,6,78,1,0.000462176,0.41025641
1622,LOS,71,78,1,0.000462176,0.41025641
1622,LOS,16,78,1,0.000462176,0.41025641
1622,LOS,14,78,1,0.000462176,0.41025641
1622,LOS,2,78,1,0.000462176,0.41025641
1622,LOS,21,78,1,0.000462176,0.41025641
1622,LOS,23,78,1,0.000462176,0.41025641
1622,LOS,37,78,1,0.000462176,0.41025641
1622,LOS,7,78,1,0.000462176,0.41025641
1622,LOS,28,78,1,0.000462176,0.41025641
1622,LOS,5,78,1,0.000462176,0.41025641
1622,LOS,29,78,1,0.000462176,0.41025641
1622,LOS,4,78,1,0.000462176,0.41025641
1622,LOS,20,78,1,0.000462176,0.41025641
1622,HadPPH,Not Given,78,1,0.000462176,0.41025641
1622,Facility_ID,R708,78,1,0.000462176,0.41025641
1622,Facility_ID,M210,78,1,0.000462176,0.41025641
1622,Facility_ID,R713,78,1,0.000462176,0.41025641
1622,Facility_ID,M703,78,1,0.000462176,0.41025641
1622,Facility_ID,R710,78,1,0.000462176,0.41025641
1622,Facility_ID,M212,78,1,0.000462176,0.41025641
1623,SRG_Desc,11 Cardiology,17,2,0.000100731,0.823529412
1623,SRG_Desc,54 Non Subspecialty Surgery,17,2,0.000100731,0.823529412
1623,SRG_Desc,27 Non Subspecialty Medicine,17,2,0.000100731,0.823529412
1623,SRG_Desc,46 Neurosurgery,17,2,0.000100731,0.823529412
1623,Age,86,17,2,0.000100731,0.823529412
1623,Age,63,17,2,0.000100731,0.823529412
1623,Age,81,17,2,0.000100731,0.823529412
1623,Age,57,17,2,0.000100731,0.823529412
1623,Age,69,17,2,0.000100731,0.823529412
1623,Age,75,17,2,0.000100731,0.823529412
1623,Age,84,17,2,0.000100731,0.823529412
1623,Age,80,17,2,0.000100731,0.823529412
1623,Age,92,17,2,0.000100731,0.823529412
1623,Age,58,17,2,0.000100731,0.823529412
1623,Age,53,17,2,0.000100731,0.823529412
1623,Age,68,17,2,0.000100731,0.823529412
1623,Age,94,17,2,0.000100731,0.823529412
1623,Age,90,17,2,0.000100731,0.823529412
1623,Age,47,17,2,0.000100731,0.823529412
1623,Age,79,17,2,0.000100731,0.823529412
1623,Age,85,17,2,0.000100731,0.823529412
1623,Age,87,17,2,0.000100731,0.823529412
1623,Age,50,17,2,0.000100731,0.823529412
1623,Age,82,17,2,0.000100731,0.823529412
1623,LOS,71,17,2,0.000100731,0.823529412
1623,LOS,25,17,2,0.000100731,0.823529412
1623,LOS,21,17,2,0.000100731,0.823529412
1623,LOS,28,17,2,0.000100731,0.823529412
1623,LOS,2,17,2,0.000100731,0.823529412
1623,LOS,37,17,2,0.000100731,0.823529412
1623,LOS,16,17,2,0.000100731,0.823529412
1623,LOS,14,17,2,0.000100731,0.823529412
1623,LOS,19,17,2,0.000100731,0.823529412
1623,LOS,7,17,2,0.000100731,0.823529412
1623,LOS,23,17,2,0.000100731,0.823529412
1623,LOS,51,17,2,0.000100731,0.823529412
